Gene Name, Locus Tag (prokka_output),Locus Tag (K12 reference),Start of Gene,End of Gene,Strand,UniProt ID,Protein Product,Anc_rep1,Anc_rep2,Anc_ave,Anc*_rep1,Anc*_rep2,Anc*_ave,Ara–1_rep1,Ara–1_rep2,Ara–1_ave,Ara–2_rep1,Ara–2_rep2,Ara–2_ave,Ara–3_rep1,Ara–3_rep2,Ara–3_ave,Ara–4_rep1,Ara–4_rep2,Ara–4_ave,Ara–5_rep1,Ara–5_rep2,Ara–5_ave,Ara–6_rep1,Ara–6_rep2,Ara–6_ave,Ara+1_rep1,Ara+1_rep2,Ara+1_ave,Ara+2_rep1,Ara+2_rep2,Ara+2_ave,Ara+3_rep1,Ara+3_rep2,Ara+3_ave,Ara+4_rep1,Ara+4_rep2,Ara+4_ave,Ara+5_rep1,Ara+5_rep2,Ara+5_ave,Ara+6_rep1,Ara+6_rep2,Ara+6_ave,LocusID
mngB,FJKNNBLA_00710,b0732,748860,751493,1,P54746,alpha-mannosidase,0.00900668775285451,0.00689689104053596,0.007951789396695235,0.00858852291315919,0.0008013469681109678,0.004694934940635079,0.008197332441724513,0.002360439295291675,0.005278885868508094,0.00039955833546004293,-0.0025750667501044378,-0.0010877542073221974,0.002375829670397522,0.0063352611829694564,0.0043555454266834895,0.013577099443105724,0.007676976049078291,0.010627037746092008,0.0033665208661713976,0.00037008017676684775,0.0018683005214691227,0.0030616262037851845,0.00201027140996053,0.0025359488068728573,0.00301568954502911,0.004514270694134545,0.0037649801195818273,0.0009260696989659544,0.000973930024795718,0.0009499998618808362,0.008089629143208424,0.005731681259142758,0.006910655201175591,-0.05204230723513823,-0.03213310727195878,-0.042087707253548504,-0.0030305457018300463,-0.011904539731794388,-0.007467542716812217,-0.0025513032166205353,0.007322342940031161,0.002385519861705313,ECB_00691
cydA,FJKNNBLA_00711,b0733,752340,753908,1,P0ABJ9,cytochrome bd-I ubiquinol oxidase subunit I,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.25952568767582884,-0.26278054268979956,-0.2611531151828142,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.2119254547750153,-0.1554579882322331,-0.1836917215036242,-0.09272267092384362,-0.07184585123368516,-0.08228426107876438,-0.061651163648938606,-0.12217742486998427,-0.09191429425946143,-0.6,-0.6,-0.6,-0.03494565832552495,0.005859844451459184,-0.014542906937032883,-0.22101709276612877,-0.23253058655427114,-0.22677383966019996,ECB_00692
cydB,FJKNNBLA_00712,b0734,753924,755063,1,P0ABK2,cytochrome bd-I ubiquinol oxidase subunit II,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.3292051152686048,-0.2927358915340604,-0.3109705034013326,-0.6,-0.6,-0.6,-0.20616791637420848,-0.18832630103639406,-0.19724710870530127,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.1714476843319388,-0.19606318098904063,-0.18375543266048971,-0.08841889783848328,-0.0944900849954322,-0.09145449141695774,-0.18658057435501346,-0.10346059842791619,-0.1450205863914648,-0.245163962061751,-0.3794520539057839,-0.31230800798376745,-0.6,-0.6,-0.6,-0.2651058585932865,-0.24040732098471215,-0.25275658978899934,ECB_00693
cydX,FJKNNBLA_00713,b4515,755078,755191,1,P56100,cytochrome bd-I ubiquinol oxidase accessory subunit CydX,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,ECB_00694
ybgE,FJKNNBLA_00714,b0735,755191,755484,1,P0AAV0,PF09600 family protein YbgE,-0.0019453878198226957,0.006295220190465616,0.0021749161853214603,0.0016238290773422943,0.040982783858149296,0.021303306467745795,-0.0080862623889238,0.013352086328090877,0.0026329119695835384,-0.013790581572961091,0.030242307923568246,0.008225863175303577,-0.0007767554808021807,0.008970467496366446,0.004096856007782132,-0.0008590844273750932,-0.02255460080337767,-0.011706842615376382,0.021066706703296887,0.00968490950142945,0.015375808102363168,-0.6,-0.6,-0.6,-0.0027959292160355423,0.007515102156002191,0.0023595864699833243,-0.012063837441672925,0.017761373174389347,0.002848767866358211,0.024065662951506177,0.0014780809495278041,0.01277187195051699,-0.14857700070816515,-0.40956083500105994,-0.2790689178546125,0.014402389087871253,0.042230639776153336,0.028316514432012295,-0.014587696426370929,-0.06801467726698214,-0.04130118684667654,ECB_00695
ybgC,FJKNNBLA_00715,b0736,755634,756038,1,P0A8Z3,esterase/thioesterase,0.006803187196749793,4.9164350553376236e-05,0.0034261757736515847,-0.00205529635368081,0.00807686466259652,0.003010784154457855,0.02167291435672644,0.017791443878964447,0.019732179117845444,-0.007945161109884274,-0.015472320756899888,-0.011708740933392081,0.00890563176144063,0.0038249219745964107,0.00636527686801852,0.00042914453421824626,0.0005355481369469835,0.0004823463355826149,-0.0022209537638365586,-0.006951333603386356,-0.004586143683611457,0.003976776430683749,-0.008450161277572218,-0.0022366924234442347,-0.0024706422911227543,-0.001731374547678292,-0.002101008419400523,-0.023570862072919602,-0.017384729771360803,-0.020477795922140204,0.005259118369019083,-0.00947207957147014,-0.0021064806012255285,0.005456323340025166,-0.011088839322778201,-0.0028162579913765177,-0.011279483981375448,-0.029672572423813874,-0.02047602820259466,-0.0022725649652053023,-0.00222110217478182,-0.002246833569993561,ECB_00696
tolQ,FJKNNBLA_00716,b0737,756035,756727,1,P0ABU9,Tol-Pal system protein TolQ,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.31511363560920974,-0.14246086294132188,-0.2287872492752658,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,ECB_00697
tolR,FJKNNBLA_00717,b0738,756731,757159,1,P0ABV6,Tol-Pal system protein TolR,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.36934048294727434,-0.37146196101143375,-0.37040122197935405,-0.32824597320185694,-0.3266681395890884,-0.3274570563954727,-0.6,-0.6,-0.6,-0.430104179392551,-0.4298175053119273,-0.4299608423522392,-0.6,-0.6,-0.6,-0.4320974978134039,-0.43187843963137046,-0.4319879687223872,-0.44940647588482796,-0.45015216867712915,-0.44977932228097856,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,ECB_00698
tolA,FJKNNBLA_00718,b0739,757224,758489,1,P19934,Tol-Pal system protein TolA,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.36713503740958037,-0.3692565154737398,-0.36819577644166007,-0.18162953864602666,-0.16498740671621698,-0.17330847268112182,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.3516520072655871,-0.3503859069702604,-0.35101895711792375,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.43500767699728066,-0.42790181068793615,-0.4314547438426084,ECB_00699
tolB,FJKNNBLA_00719,b0740,758622,759914,1,P0A855,Tol-Pal system periplasmic protein TolB,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.3309506358723339,-0.3155308947495973,-0.32324076531096557,-0.17087475561084398,-0.21160262900000198,-0.19123869230542298,-0.6,-0.6,-0.6,-0.3465354546828062,-0.3462487806021825,-0.34639211764249433,-0.6,-0.6,-0.6,-0.36435022834591335,-0.3641311701638799,-0.36424069925489666,-0.3656854395387781,-0.36643113233107927,-0.3660582859349287,-0.40864717496559655,-0.40738107467026985,-0.4080141248179332,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.4614576563517244,-0.4543517900423799,-0.45790472319705217,ECB_00700
pal,FJKNNBLA_00720,b0741,759949,760470,1,P0A912,peptidoglycan-associated outer membrane lipoprotein Pal,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.3780890832812811,-0.3802105613454405,-0.3791498223133608,-0.253389293646946,-0.1364094819694544,-0.1948993878082002,-0.3111438214587095,-0.3095264206153246,-0.31033512103701705,-0.41264100695886596,-0.41235433287824225,-0.4124976699185541,-0.6,-0.6,-0.6,-0.38858068575423077,-0.38836162757219733,-0.3884711566632141,-0.36897304166481415,-0.46061613658796674,-0.41479458912639044,-0.4692744182023625,-0.41845728327150994,-0.4438658507369362,-0.35341318126258614,-0.35415003906806614,-0.35378161016532617,-0.38604615701202377,-0.3890324238790091,-0.38753929044551644,-0.6,-0.6,-0.6,-0.447615342842767,-0.4405094765334225,-0.44406240968809474,ECB_00701
cpoB,FJKNNBLA_00721,b0742,760480,761271,1,P45955,cell division coordinator CpoB,-0.022799955084259846,-0.01301614816054721,-0.017908051622403526,-0.05859140931518848,-0.09221179959506544,-0.07540160445512696,-0.026329071140893067,-0.03256128194409604,-0.029445176542494553,-0.008038683055336837,-0.010491837479538663,-0.00926526026743775,-0.018757492158936954,0.0031677913764218708,-0.007794850391257542,0.00677548733126774,-0.0011474274351622807,0.0028140299480527296,-0.010449675230631401,-0.005408731930072414,-0.007929203580351908,-0.028301942624277154,-0.02131303721936073,-0.024807489921818943,-0.018817102085574088,-0.02960412404326115,-0.02421061306441762,-0.033970214531127155,-0.049595834953898695,-0.04178302474251293,-0.00302548275306518,0.004031944678302689,0.0005032309626187546,-0.019313417248688014,-0.13663424000065164,-0.07797382862466982,-0.006210709945849947,-0.0010519045100918882,-0.0036313072279709176,-0.02884131260009278,-0.030601042774231365,-0.02972117768716207,ECB_00702
nadA,FJKNNBLA_00729,b0750,762714,763757,1,P11458,quinolinate synthase,-0.40493472588752777,-0.37921071414300506,-0.3920727200152664,-0.38509472620772484,-0.4016987508606955,-0.3933967385342102,-0.35494287300958105,-0.27927691817059186,-0.31710989559008645,-0.040211751615639446,-0.03924725754360084,-0.03972950457962014,-0.4757577618273678,-0.4198245233737783,-0.44779114260057307,-0.3368130078096801,-0.33466756595858205,-0.33574028688413105,-0.3310966321102435,-0.32190960468058494,-0.32650311839541424,-0.32764368857700304,-0.354537182078368,-0.3410904353276855,-0.2645835526303828,-0.33068361484927083,-0.29763358373982685,-0.37379362812526823,-0.37043341826538445,-0.3721135231953263,-0.3257348299810885,-0.2795623350414611,-0.3026485825112748,-0.4874590335613681,-0.4551390852969508,-0.47129905942915945,-0.30021107213912346,-0.3477650232210271,-0.3239880476800753,-0.6,-0.6,-0.6,ECB_00703
pnuC,FJKNNBLA_00730,b0751,763795,764514,1,P0AFK2,nicotinamide riboside transporter,-0.006324763818792399,-0.0072896414164826985,-0.006807202617637549,0.005178331590594543,0.0014083546834808332,0.0032933431370376883,0.004432829277472856,-0.002722364221009619,0.0008552325282316186,0.04803041438349237,0.024560743415761643,0.03629557889962701,-0.008687988409815526,-0.0010325297787978681,-0.004860259094306697,0.015424217654174795,0.0021487825279781683,0.008786500091076482,0.00579436708311136,0.0014882367358859377,0.0036413019094986487,-0.009132004643559228,0.0013674626481329551,-0.0038822709977131362,-0.019413793879382288,-0.018903666517120107,-0.0191587301982512,-0.005541949539352852,0.001279796270422003,-0.0021310766344654246,0.005360929971799954,-0.008157797592716749,-0.0013984338104583971,-0.010945808788847902,-0.0018514436242514764,-0.006398626206549689,0.01253487000722131,0.0016731539739458833,0.007104011990583596,0.008960035405575602,-0.004248195942615933,0.0023559197314798348,ECB_00704
zitB,FJKNNBLA_00731,b0752,765452,764511,-1,P75757,Zn(2(+))/Cd(2(+))/Ni(2(+))/Cu(2(+))exporter,0.0055578594226397765,0.007941143823148939,0.006749501622894357,0.004533097399436604,0.004618721873001986,0.0045759096362192955,0.004174007748313295,0.002692214105421951,0.003433110926867623,0.01387905885490806,0.02920042936486536,0.02153974410988671,0.0022249879689555433,0.006852050525485867,0.004538519247220705,0.0031366786128256907,0.02022536580336963,0.01168102220809766,-0.023119343194178937,-0.013788328758479,-0.01845383597632897,-0.0016571875305079267,-0.012220875069297489,-0.006939031299902708,0.015530565969515183,0.002675719773949846,0.009103142871732514,0.0015068938880176087,-0.002535050623031279,-0.0005140783675068351,-0.013641256725232816,-0.0054525318692802294,-0.009546894297256522,-0.014169245333589472,-0.039335611544834614,-0.026752428439212043,0.006762896381797434,0.006041034551590481,0.006401965466693957,-0.015153915966207628,0.0017244406448133354,-0.0067147376606971464,ECB_00705
ybgS,FJKNNBLA_00732,b0753,765946,765566,-1,P0AAV6,PF13985 family protein YbgS,-0.0029553309518758654,-0.019321525120014966,-0.011138428035945416,-0.015052715449735873,0.027319094867999202,0.006133189709131665,0.008922677505598477,0.021783806030446697,0.015353241768022587,0.019512311935366317,0.024270815310467375,0.021891563622916846,0.014081699449540117,-0.001814066306596385,0.006133816571471866,0.011796690147322757,-0.05832245225426399,-0.023262881053470616,-0.006176440444876244,0.00798961172480235,0.0009065856399630532,0.020966544973110592,-0.002842802086364591,0.009061871443373,-0.003518548995831454,0.004096853598816922,0.0002891523014927342,-0.005239118076695268,-0.013037160411727138,-0.009138139244211203,-0.020112145469074354,-0.009592150873847207,-0.01485214817146078,-0.06577811346844734,0.010775289259773856,-0.02750141210433674,-0.0465367406957705,-0.013789835687528396,-0.030163288191649446,0.028546256499058432,0.03604625030611123,0.03229625340258483,ECB_00706
aroG,FJKNNBLA_00733,b0754,766262,767314,1,P0AB91,"3-deoxy-7-phosphoheptulonate synthase, Phe-sensitive",-0.012374913937343255,-0.0016586166230852205,-0.0070167652802142376,-0.00972245055527563,-0.006786212908584695,-0.008254331731930162,-0.013094468354049066,0.006481311276821924,-0.003306578538613571,-0.004148646756020086,-0.0068293738597230425,-0.005489010307871564,-0.006670414820514488,-0.006075812180860439,-0.006373113500687463,0.0009654109527397255,-0.006327590007287874,-0.0026810895272740744,-0.009086124121322012,-0.027548451242741183,-0.0183172876820316,0.01347869806565879,0.015541394788652315,0.014510046427155553,0.0038332405696414108,-0.006775386390492218,-0.0014710729104254036,-0.004592371017252297,-0.001801955988398403,-0.00319716350282535,-0.00601572960662169,0.0015282930846469579,-0.0022437182609873663,-0.048989375612194734,-0.014782909093773161,-0.03188614235298395,-0.008537180193411072,-0.012422321216158327,-0.010479750704784699,-0.0017243313469378733,-0.0031686733365768084,-0.002446502341757341,ECB_00707
gpmA,FJKNNBLA_00734,b0755,768224,767472,-1,P62707,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",-0.26839550947785856,-0.23280102010621104,-0.2505982647920348,-0.2840557463888559,-0.2724860071988039,-0.2782708767938299,-0.019959974143200804,-0.04850840734653836,-0.03423419074486958,-0.025846853596297625,-0.023739529707642315,-0.02479319165196997,-0.08913013488624366,-0.11479538411377578,-0.10196275950000971,-0.04533237262962657,-0.08271742815966386,-0.06402490039464521,-0.03879674300144597,-0.07584861306558781,-0.057322678033516886,-0.126454992695601,-0.12594132025953864,-0.12619815647756982,-0.15004519072937564,-0.1765030590793845,-0.16327412490438006,-0.08921768490391052,-0.0579777480726158,-0.07359771648826316,-0.04715554433620373,-0.07971985965363268,-0.0634377019949182,-0.014521476838666225,-0.008451078062748458,-0.011486277450707343,-0.18384447298494938,-0.11943802945483059,-0.15164125121988997,-0.2529083379555524,-0.30294315089408685,-0.27792574442481965,ECB_00708
galM,FJKNNBLA_00735,b0756,769466,768426,-1,P0A9C3,galactose-1-epimerase,-0.002661695538077614,0.001977762219722694,-0.00034196665917746,-0.0002413549849429545,0.0038802332230164537,0.0018194391190367496,0.007748012603575295,0.001770518325472651,0.0047592654645239735,-0.0028177311036934605,0.009932286509315824,0.003557277702811182,0.013060115367490695,0.00560708382510843,0.009333599596299563,0.0014372631840973097,0.0031574483316001347,0.002297355757848722,0.002758747241212444,-0.022932565871038178,-0.010086909314912866,-0.012472077688686798,-0.02153434631550071,-0.017003212002093756,-0.008763312699347155,-0.006608594226927941,-0.007685953463137548,0.005199696202370889,-0.005141634291080602,2.9030955645143516e-05,-0.0032884040789135796,-0.0022596138420952847,-0.002774008960504432,-0.08682207469705264,-0.05309858567499625,-0.06996033018602445,-0.02274652447995914,0.004651497881739569,-0.009047513299109786,0.005601224906253418,0.0033446440782037394,0.004472934492228579,ECB_00709
galK,FJKNNBLA_00736,b0757,770608,769460,-1,P0A6T3,galactokinase,-0.0030226154615635367,-0.0034045533090763594,-0.003213584385319948,-0.017899051709497474,-0.002075395798088485,-0.00998722375379298,-0.02793724388413318,-0.011539662401663032,-0.019738453142898106,-0.011903476700023952,-0.007316790742087215,-0.009610133721055583,0.004546028526628025,0.009908376561782931,0.007227202544205478,0.006418507542071111,0.02498143164303561,0.01569996959255336,0.0040807552266832435,-0.0015028956638318356,0.001288929781425704,-0.003746948404797794,0.0002587878226718056,-0.0017440802910629943,0.010776310637078155,0.010859783896434395,0.010818047266756274,0.005896719975091211,0.008779529914798414,0.007338124944944812,0.004243545923174365,0.003007933568660414,0.0036257397459173893,-0.10422154812715481,-0.1190252449452647,-0.11162339653620976,-0.024324952247600527,-0.014814147112117652,-0.01956954967985909,0.03090165766298107,0.03256981621646962,0.03173573693972535,ECB_00710
galT,FJKNNBLA_00737,b0758,771658,770612,-1,P09148,galactose-1-phosphate uridylyltransferase,-0.01026719870547038,0.0065483693690579605,-0.0018594146682062098,-0.024373131884453177,0.0030907491318613164,-0.01064119137629593,0.006012028362321301,-0.020551853691655356,-0.007269912664667028,-0.006773223427321173,0.007668193616237412,0.00044748509445811935,-0.0006384362005357365,0.004508264232914846,0.0019349140161895547,-0.00016857670671717364,-0.010840477692935611,-0.005504527199826392,-0.011263531801592234,-0.005460826955861218,-0.008362179378726726,-0.007111914102343955,0.004754145404561117,-0.001178884348891419,-0.0025425589610260373,-0.006536380794244123,-0.00453946987763508,0.004098405610899931,-0.0003021857716945875,0.0018981099196026716,-0.01813865682053388,-0.0031214056855612474,-0.010630031253047564,-0.47688480891897367,-0.15017384417400828,-0.31352932654649096,0.01044659765955785,-0.005605865138625408,0.002420366260466221,-0.027525560959114407,-0.016705296152515505,-0.022115428555814956,ECB_00711
galE,FJKNNBLA_00738,b0759,772684,771668,-1,P09147,UDP-glucose 4-epimerase,0.0019507521587151643,-0.007805387384240326,-0.0029273176127625807,0.004289981340689593,-0.0032235700080107243,0.0005332056663394343,-0.01102795742269335,0.008764915634656735,-0.0011315208940183077,-0.012088083413629241,-0.02229239165881966,-0.01719023753622445,-0.02072071494679288,-0.004373996729087962,-0.012547355837940422,-0.009315526791209184,0.0033882936165605046,-0.00296361658732434,-0.004143134563797022,-0.008216310023958458,-0.00617972229387774,-0.00809398503637685,-0.010905540094141542,-0.009499762565259195,-0.003606938305476018,-0.003178035591471396,-0.003392486948473707,0.00782049854896464,0.005404199066955412,0.006612348807960026,-0.0061841990922683185,-0.012300724323583024,-0.009242461707925672,-0.057186326580108256,-0.10130628341277753,-0.07924630499644289,0.014009639086109117,0.01827898311380432,0.016144311099956718,-0.01880865256712762,-0.03924257045816511,-0.029025611512646363,ECB_00712
modF,FJKNNBLA_00739,b0760,774417,772945,-1,P31060,ABC family protein ModF,0.0025751987892347217,0.0014931766700720705,0.002034187729653396,0.010661541233630965,0.006991523537195361,0.008826532385413163,-0.014554580604560375,0.0028999580489042823,-0.005827311277828046,-0.00402291456068507,0.0021359213106291464,-0.0009434966250279619,0.0007774275413169806,0.004908987164093588,0.002843207352705284,0.015596358085136014,0.007955728721373404,0.011776043403254709,-0.0019535222356141446,-0.0008358930675167282,-0.0013947076515654364,-0.0019630744228767635,0.0016662673862956213,-0.00014840351829057113,-0.0005306522302814649,0.0029627542445443047,0.00121605100713142,0.006202246121708206,0.0051404898730701525,0.005671367997389179,-0.014295873644634246,-0.007538184523199829,-0.010917029083917038,-0.005963282508620878,-0.007466225312317753,-0.006714753910469316,-0.00849414776974468,0.0027170505602162054,-0.0028885486047642373,-0.017686496099965438,-0.011556294319533113,-0.014621395209749276,ECB_00713
modE,FJKNNBLA_00740,b0761,775273,774485,-1,P0A9G8,DNA-binding transcriptional dual regulator ModE,0.006122077200681749,0.0045155918013472796,0.005318834501014514,0.0053501406927680675,0.0032027159879710184,0.004276428340369543,0.01988336856614347,0.013820124197122717,0.016851746381633094,-0.002903535905533633,-0.0022776175840017177,-0.0025905767447676753,-0.0008641763155980775,0.003427398287679604,0.0012816109860407632,0.00406780241067977,0.012382651852034346,0.008225227131357059,0.0034962245802282045,0.008196829043467208,0.005846526811847707,0.005091403365456307,0.012366323337610776,0.008728863351533542,0.001227609712964173,0.008965167542726972,0.005096388627845573,-0.006377960785006561,-0.0014438796562055963,-0.0039109202206060786,0.00811658630715933,0.014977145361696448,0.011546865834427888,-0.04347331243112191,0.006604304335596009,-0.01843450404776295,-0.009675762808832046,0.004440685363079918,-0.0026175387228760637,0.011035803761660554,0.014803285772105806,0.01291954476688318,ECB_00714
acrZ,FJKNNBLA_00741,b0762,775402,775551,1,P0AAW9,multidrug efflux pump accessory protein AcrZ,-0.007506188804873927,-0.027391256192982032,-0.01744872249892798,0.005297486374413158,-0.0005383423462202858,0.002379572014096436,0.012708848400810605,0.010038335506879048,0.011373591953844827,-0.002027837015597861,0.008055402813352902,0.0030137828988775206,0.0021806348076688613,0.00430463611304,0.0032426354603544306,0.012661470914433749,-0.00349046953616982,0.004585500689131964,0.0001366187266973965,0.0057271862858023085,0.0029319025062498525,-0.014443881421336067,-0.04616336036721725,-0.03030362089427666,0.010694611982327977,0.025783053101166215,0.018238832541747095,-0.03153223653564467,0.0072048725174344765,-0.012163682009105097,-0.016679373242161274,-0.016871111055482398,-0.016775242148821836,0.021689051017551073,0.01507500507356119,0.01838202804555613,0.006483817937381395,-0.0132541669508426,-0.0033851745067306027,-0.0042482578082792335,-0.011805143564212205,-0.00802670068624572,ECB_00715
modA,FJKNNBLA_00742,b0763,775718,776491,1,P37329,molybdate ABC transporter periplasmic binding protein,-0.010339776930519818,-0.022424130203789822,-0.01638195356715482,0.01770883118626385,0.007901703184867477,0.012805267185565662,0.0284473833861426,0.010498197173696855,0.019472790279919727,0.00046364942175974866,-0.01471379363657438,-0.007125072107407315,-0.0097361072063895,-0.0014897493385790973,-0.005612928272484299,-0.008168329157872042,0.0011534430387576747,-0.0035074430595571837,-0.009851674956832843,-0.00738505036937248,-0.008618362663102662,-0.015133368543304158,0.0031464893336933183,-0.00599343960480542,0.002014445041931657,0.0007950293438778217,0.0014047371929047394,-0.014749285436090824,-0.012124471525537032,-0.013436878480813928,-0.0037695090625009175,0.005163035463993712,0.0006967632007463974,-0.008649124006662356,-0.012962741025612725,-0.01080593251613754,-0.030152376198778315,-0.040784727721944136,-0.03546855196036122,0.003683050571842641,-0.003661764034818632,1.0643268512004582e-05,ECB_00716
modB,FJKNNBLA_00743,b0764,776491,777180,1,P0AF01,molybdate ABC transporter membrane subunit,-0.0013722195449474336,-0.007813390741776715,-0.004592805143362074,-0.011158819197292736,-0.008301818937278783,-0.00973031906728576,0.006025012294259134,0.0063013175789315475,0.006163164936595341,-0.0012899642050028803,0.005276607270061823,0.001993321532529471,0.008014050120804521,0.0032369790233617297,0.0056255145720831255,-0.005125821525446555,0.0009404037925456596,-0.002092708866450448,0.003973134741448721,-0.014257968384180985,-0.005142416821366132,-0.0211337136607897,-0.00920180287339629,-0.015167758267092993,0.001430762952176915,0.00045117367727419465,0.0009409683147255548,0.008247661874593628,0.01563000044084315,0.011938831157718391,0.005652278076430256,0.007171352556641832,0.006411815316536044,-0.04093093725515155,-0.02827791251339174,-0.03460442488427165,-0.008726467916418722,-0.01820163212096947,-0.013464050018694097,0.009030155585403528,0.016023781722920873,0.0125269686541622,ECB_00717
modC,FJKNNBLA_00744,b0765,777183,778241,1,P09833,molybdate ABC transporter ATP binding subunit,-0.01331940060246607,-0.00023166587307110222,-0.006775533237768586,0.00021016504515726682,0.004660135876395884,0.0024351504607765754,-0.00028207756110046247,-0.0040874884671282955,-0.002184783014114379,-0.015029842057911025,-0.005907850562034717,-0.01046884630997287,-0.003927019592951755,-0.005113682401162377,-0.0045203509970570665,0.00612273329554887,-0.0013222672623765235,0.0024002330165861733,0.0048856968707271485,-0.002874265030999892,0.0010057159198636283,-0.0018001118881059916,0.003132868858555139,0.0006663784852245737,0.012052799002137885,0.007718976221006596,0.00988588761157224,-0.011957925294444772,-0.001540216280579207,-0.006749070787511989,-0.0047637985375805466,-0.006177093660571351,-0.005470446099075949,-0.05966530482542274,-0.03388548619881276,-0.04677539551211775,-0.01309111449630552,-0.0041382475663632335,-0.008614681031334377,-0.0015082817743538417,-0.010035860937991678,-0.00577207135617276,ECB_00718
ybhA,FJKNNBLA_00745,b0766,779060,778242,-1,P21829,"pyridoxal phosphate/fructose-1,6-bisphosphate phosphatase",-0.012333714282579443,0.0031069435878350125,-0.004613385347372215,-0.019941515328068378,-0.0013999425294686993,-0.010670728928768539,0.003789148114247929,0.0015262782146520807,0.0026577131644500047,-0.009617312542329559,-0.004759196255234743,-0.007188254398782151,-0.009987835698236983,-0.007305029124124028,-0.008646432411180505,0.0011272175069116167,-0.006384173458846466,-0.0026284779759674247,-0.005055661550105701,-0.013531462729123329,-0.009293562139614514,0.0044096385685931305,0.013187166994725365,0.008798402781659248,-0.0007971943162157261,0.0014151353138432275,0.0003089704988137507,-0.02069427970946795,-0.012009571657826047,-0.016351925683646996,-0.012885886447204776,-0.01153715140298283,-0.012211518925093803,-0.007729601443388866,-0.005449796413786916,-0.006589698928587891,-0.02285760678233694,-0.014747273321977672,-0.018802440052157306,-0.0033736455747768977,-0.022967353298112166,-0.013170499436444532,ECB_00719
pgl,FJKNNBLA_00746,b0767,779215,780210,1,P52697,6-phosphogluconolactonase,-0.17342628414044262,-0.23322872923934965,-0.20332750668989613,-0.23087045096041642,-0.2220741331038849,-0.22647229203215066,-0.23874414911825742,-0.18067119015888067,-0.20970766963856904,-0.002025121132972041,-0.030628351617341953,-0.016326736375156997,-0.10471034561145474,-0.07321293972472157,-0.08896164266808815,-0.19044696745642026,-0.16477617656671079,-0.17761157201156552,-0.19804905758788333,-0.22324525053330613,-0.21064715406059473,-0.19248012088305344,-0.21664792495068802,-0.20456402291687073,-0.22943518649934827,-0.2928581210063464,-0.26114665375284735,-0.19976580974174166,-0.2383396345090904,-0.21905272212541604,-0.27179328537532327,-0.24957066878463458,-0.2606819770799789,-0.31374503429098377,-0.3384066305196814,-0.32607583240533256,-0.24028147396150212,-0.2052211585518322,-0.22275131625666716,-0.2227070868119767,-0.21511355784936542,-0.21891032233067106,ECB_00720
